date,platform,sku_id,product_name,sku_type,core_products,units_sold,gross_sales,avg_gross_per_unit,net_gross_sales,avg_net_gross_per_unit
2025-06-21,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,18,629.82,34.99,305.2,16.96
2025-06-21,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,14,524.85,37.49,232.11,16.58
2025-06-22,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,6,199.96,33.33,192.46,32.08
2025-06-22,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,389,39.98,0.1,39.98,0.1
2025-06-22,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,460,8695.65,18.9,7981.16,17.35
2025-06-22,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,17,139.93,8.23,102,6
2025-06-22,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,12,159.92,13.33,159.92,13.33
2025-06-22,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,102,2939.16,28.82,2720.87,26.68
2025-06-22,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,152,5808.34,38.21,2585.62,17.01
2025-06-22,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,4,139.96,34.99,125.96,31.49
2025-06-22,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,10,384.89,38.49,174.9,17.49
2025-06-22,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,13,454.87,34.99,218,16.77
2025-06-23,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,7,199.96,28.57,199.96,28.57
2025-06-23,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,425,39.98,0.09,39.98,0.09
2025-06-23,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,500,9675.16,19.35,8484.31,16.97
2025-06-23,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,26,119.94,4.61,78.6,3.02
2025-06-23,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,18,319.84,17.77,225.56,12.53
2025-06-23,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,57,1924.45,33.76,1840.47,32.29
2025-06-23,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,277,10182.09,36.76,4568.62,16.49
2025-06-23,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,10,349.9,34.99,308.6,30.86
2025-06-23,TikTok,1731079049062617882,"EZ Bombs Tinga Bombs Bundle, Pack of 2 - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,1,34.99,34.99,34.99,34.99
2025-06-23,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,14,559.84,39.99,241.36,17.24
2025-06-23,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,9,314.91,34.99,126,14
2025-06-24,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,4,149.97,37.49,134.98,33.75
2025-06-24,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,116,39.98,0.34,39.98,0.34
2025-06-24,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,400,7556.22,18.89,6771.02,16.93
2025-06-24,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,21,99.95,4.76,85,4.05
2025-06-24,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,16,259.87,16.24,204.54,12.78
2025-06-24,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,60,1889.46,31.49,1780.98,29.68
2025-06-24,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,335,12526.42,37.39,5526.28,16.5
2025-06-24,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,12,419.88,34.99,370.36,30.86
2025-06-24,TikTok,1731079049062617882,"EZ Bombs Tinga Bombs Bundle, Pack of 2 - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,1,34.99,34.99,34.99,34.99
2025-06-24,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,14,489.86,34.99,234.71,16.77
2025-06-24,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,12,419.88,34.99,186.64,15.55
2025-06-25,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,6,299.94,49.99,280.44,46.74
2025-06-25,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,1,19.99,19.99,15.99,15.99
2025-06-25,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,73,0,0,0,0
2025-06-25,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,811,17051.47,21.03,13852.76,17.08
2025-06-25,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,715,339.83,0.48,271,0.38
2025-06-25,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,16,319.84,19.99,251.7,15.73
2025-06-25,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,53,1924.45,36.31,1681.34,31.72
2025-06-25,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,115,4408.74,38.34,2074.6,18.04
2025-06-25,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,15,524.85,34.99,454.15,30.28
2025-06-25,TikTok,1731079049062617882,"EZ Bombs Tinga Bombs Bundle, Pack of 2 - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,1,69.98,69.98,27.99,27.99
2025-06-25,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,12,419.88,34.99,217.62,18.14
2025-06-25,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,9,349.9,38.88,150.5,16.72
2025-06-26,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,11,249.95,22.72,208.14,18.92
2025-06-26,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,3,79.96,26.65,46.36,15.45
2025-06-26,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1255,25107.44,20.01,18468.35,14.72
2025-06-26,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,1156,839.58,0.73,589,0.51
2025-06-26,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,25,439.78,17.59,315.1,12.6
2025-06-26,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,107,3568.98,33.35,2844.93,26.59
2025-06-26,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,241,9167.38,38.04,4018.77,16.68
2025-06-26,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,9,314.91,34.99,268.11,29.79
2025-06-26,TikTok,1731079049062617882,"EZ Bombs Tinga Bombs Bundle, Pack of 2 - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,2,69.98,34.99,59.58,29.79
2025-06-26,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,30,1119.68,37.32,513.97,17.13
2025-06-26,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,20,839.76,41.99,347,17.35
2025-06-27,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,10,449.91,44.99,374.85,37.49
2025-06-27,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,1,19.99,19.99,16,16
2025-06-27,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1274,26386.8,20.71,19221.37,15.09
2025-06-27,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,1278,1499.25,1.17,1108.75,0.87
2025-06-27,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,14,279.86,19.99,198.4,14.17
2025-06-27,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,95,3394.03,35.73,2742.28,28.87
2025-06-27,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,301,11091.83,36.85,5054.66,16.79
2025-06-27,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,15,524.85,34.99,446.09,29.74
2025-06-27,TikTok,1731079049062617882,"EZ Bombs Tinga Bombs Bundle, Pack of 2 - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,4,69.98,17.5,59.58,14.9
2025-06-27,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,24,874.75,36.45,413.88,17.25
2025-06-27,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,12,559.84,46.65,192.85,16.07
2025-06-28,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,8,399.92,49.99,331.5,41.44
2025-06-28,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,1,19.99,19.99,16,16
2025-06-28,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2975,62208.88,20.91,44988.03,15.12
2025-06-28,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,2890,1319.34,0.46,960.6,0.33
2025-06-28,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,48,959.52,19.99,693.2,14.44
2025-06-28,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,90,3289.06,36.55,2595.3,28.84
2025-06-28,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,399,14660.81,36.74,6688.08,16.76
2025-06-28,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,22,769.78,34.99,619.03,28.14
2025-06-28,TikTok,1731079049062617882,"EZ Bombs Tinga Bombs Bundle, Pack of 2 - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,5,174.95,34.99,137.03,27.41
2025-06-28,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,43,1539.56,35.8,731.85,17.02
2025-06-28,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,32,1119.68,34.99,533.05,16.66
2025-06-29,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,12,399.92,33.33,340,28.33
2025-06-29,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,4,79.96,19.99,64,16
2025-06-29,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2549,51494.24,20.2,38915.45,15.27
2025-06-29,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,2416,1359.32,0.56,1037.06,0.43
2025-06-29,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,43,739.63,17.2,567.23,13.19
2025-06-29,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,128,4163.81,32.53,3440.43,26.88
2025-06-29,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,213,7732.79,36.3,3659.64,17.18
2025-06-29,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,24,839.76,34.99,704.53,29.36
2025-06-29,TikTok,1731079049062617882,"EZ Bombs Tinga Bombs Bundle, Pack of 2 - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,3,104.97,34.99,89.37,29.79
2025-06-29,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,44,1714.51,38.97,757.58,17.22
2025-06-29,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,32,1224.65,38.27,549.5,17.17
2025-06-30,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,15,699.86,46.66,583.52,38.9
2025-06-30,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,0,139.93,0,0,0
2025-06-30,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2255,46256.86,20.51,33086.54,14.67
2025-06-30,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,2146,1139.43,0.53,842.1,0.39
2025-06-30,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,30,559.72,18.66,385.88,12.86
2025-06-30,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,97,3394.03,34.99,2752.59,28.38
2025-06-30,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,172,6228.22,36.21,2940.87,17.1
2025-06-30,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,15,524.85,34.99,446.85,29.79
2025-06-30,TikTok,1731079049062617882,"EZ Bombs Tinga Bombs Bundle, Pack of 2 - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,5,174.95,34.99,148.95,29.79
2025-06-30,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,27,979.72,36.29,457.44,16.94
2025-06-30,TikTok,1731079337000407834,Tinga Bombs and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,13,489.86,37.68,224.88,17.3
2025-07-01,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,20,799.84,39.99,586.5,29.33
2025-07-01,TikTok,1729444046947390234,EZ BOMBS Birria Bombs 2 Bomb Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1176,23708.14,20.16,17338.58,14.74
2025-07-01,TikTok,1729615891226989338,EZ BOMBS Pozole Bombs - Pack of 2 Bombs - Authentic Mexican Pozole Seasoning Spice Bomb Flavor for Home Cooking - Traditional Flavor for Instant Pot Slow Cooker or Stove Top - 2 Pack,core,Pozole Bomb 2-Pack,85,1639.18,19.28,1212.32,14.26
2025-07-01,TikTok,1731018016373379866,"EZ Bombs Tinga Bomb Seasoning, Pack of 2 Bombs - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,29,454.78,15.68,330.8,11.41
