platform,date,product_name,seller_sku_resolved,net_units,gross_sales,net_gross_sales
TikTok,2025-12-10,Pozole Bomb 2-Pack,1729597409638126362,374,5579.98,4503.1
TikTok,2025-12-10,Tinga Bomb 2-Pack,850063346283,30,407.35,315.5
TikTok,2025-12-10,Variety Pack,850063346511,19,999.8,730.87
TikTok,2025-12-11,Birria Bomb 2-Pack,1729443667774378778,769,14566.64,10673.82
TikTok,2025-12-11,Brine Bomb,85006334629,22,499.75,334.54
TikTok,2025-12-11,Pozole Bomb 2-Pack,1729597409638126362,362,5552.59,4291.66
TikTok,2025-12-11,Tinga Bomb 2-Pack,850063346283,29,432.33,327.41
TikTok,2025-12-11,Variety Pack,850063346511,48,2599.48,1542.91
TikTok,2025-12-12,Birria Bomb 2-Pack,1729443667774378778,830,15168.95,11565.13
TikTok,2025-12-12,Brine Bomb,85006334629,16,279.86,237.86
TikTok,2025-12-12,Pozole Bomb 2-Pack,1729597409638126362,300,5047.79,3925.5
TikTok,2025-12-12,Tinga Bomb 2-Pack,850063346283,31,459.86,345.05
TikTok,2025-12-12,Variety Pack,850063346511,28,1399.72,1014.34
TikTok,2025-12-13,Birria Bomb 2-Pack,1729443667774378778,690,13074.69,10010.22
TikTok,2025-12-13,Brine Bomb,85006334629,21,419.79,309.73
TikTok,2025-12-13,Pozole Bomb 2-Pack,1729597409638126362,305,5824.88,4672.53
TikTok,2025-12-13,Tinga Bomb 2-Pack,850063346283,22,302.41,232.08
TikTok,2025-12-13,Variety Pack,850063346511,14,649.87,489.89
TikTok,2025-12-14,Birria Bomb 2-Pack,1729443667774378778,923,16755.5,12725.85
TikTok,2025-12-14,Brine Bomb,85006334629,25,459.77,368.52
TikTok,2025-12-14,Pozole Bomb 2-Pack,1729597409638126362,358,5007.78,3979.44
TikTok,2025-12-14,Tinga Bomb 2-Pack,850063346283,20,297.39,205.34
TikTok,2025-12-14,Variety Pack,850063346511,21,1049.79,806.2
TikTok,2025-12-15,Birria Bomb 2-Pack,1729443667774378778,687,12909.63,9653.65
TikTok,2025-12-15,Brine Bomb,85006334629,19,419.79,295.84
TikTok,2025-12-15,Pozole Bomb 2-Pack,1729597409638126362,328,5387.62,4235.7
TikTok,2025-12-15,Tinga Bomb 2-Pack,850063346283,21,339.89,229.59
TikTok,2025-12-15,Variety Pack,850063346511,25,1249.75,897.55
TikTok,2025-12-16,Birria Bomb 2-Pack,1729443667774378778,674,12669.81,9301.83
TikTok,2025-12-16,Brine Bomb,85006334629,13,219.89,161.94
TikTok,2025-12-16,Pozole Bomb 2-Pack,1729597409638126362,312,5759.95,4563.28
TikTok,2025-12-16,Tinga Bomb 2-Pack,850063346283,30,522.33,316.05
TikTok,2025-12-16,Variety Pack,850063346511,41,2199.56,1369.9
TikTok,2025-12-17,Birria Bomb 2-Pack,1729443667774378778,835,16180.78,11142.58
TikTok,2025-12-17,Brine Bomb,85006334629,22,439.78,341.71
TikTok,2025-12-17,Pozole Bomb 2-Pack,1729597409638126362,419,5267.68,3994.34
TikTok,2025-12-17,Tinga Bomb 2-Pack,850063346283,42,572.29,444.42
TikTok,2025-12-17,Variety Pack,850063346511,48,2649.47,1578.07
TikTok,2025-12-18,Birria Bomb 2-Pack,1729443667774378778,699,12634.91,9431.69
TikTok,2025-12-18,Brine Bomb,85006334629,13,219.89,154.93
TikTok,2025-12-18,Pozole Bomb 2-Pack,1729597409638126362,276,4645.44,3580.72
TikTok,2025-12-18,Tinga Bomb 2-Pack,850063346283,20,317.38,247.35
TikTok,2025-12-18,Variety Pack,850063346511,50,2649.47,1644.38
TikTok,2025-12-19,Birria Bomb 2-Pack,1729443667774378778,599,11175.37,8268.76
TikTok,2025-12-19,Brine Bomb,85006334629,18,339.83,269.85
TikTok,2025-12-19,Pozole Bomb 2-Pack,1729597409638126362,291,5097.69,4024.94
TikTok,2025-12-19,Tinga Bomb 2-Pack,850063346283,27,409.84,305.44
TikTok,2025-12-19,Variety Pack,850063346511,20,1049.79,680.43
TikTok,2025-12-20,Birria Bomb 2-Pack,1729443667774378778,710,13362.13,9460.46
TikTok,2025-12-20,Brine Bomb,85006334629,24,499.75,360.44
TikTok,2025-12-20,Pozole Bomb 2-Pack,1729597409638126362,285,4962.72,3815.57
TikTok,2025-12-20,Tinga Bomb 2-Pack,850063346283,22,367.37,237.14
TikTok,2025-12-20,Variety Pack,850063346511,14,699.86,486.43
TikTok,2025-12-21,Birria Bomb 2-Pack,1729443667774378778,535,10073.34,7400.7
TikTok,2025-12-21,Brine Bomb,85006334629,9,179.91,146.11
TikTok,2025-12-21,Pozole Bomb 2-Pack,1729597409638126362,279,5379.99,4290.73
TikTok,2025-12-21,Tinga Bomb 2-Pack,850063346283,12,209.91,151.69
TikTok,2025-12-21,Variety Pack,850063346511,8,449.91,331.42
TikTok,2025-12-22,Birria Bomb 2-Pack,1729443667774378778,527,9800.78,7335.89
TikTok,2025-12-22,Brine Bomb,85006334629,9,119.94,90.9
TikTok,2025-12-22,Pozole Bomb 2-Pack,1729597409638126362,306,5417.47,4237.77
TikTok,2025-12-22,Tinga Bomb 2-Pack,850063346283,21,349.87,227.92
TikTok,2025-12-22,Variety Pack,850063346511,12,599.88,475.89
TikTok,2025-12-23,Birria Bomb 2-Pack,1729443667774378778,409,7654.28,5439.92
TikTok,2025-12-23,Brine Bomb,85006334629,25,479.76,290.96
TikTok,2025-12-23,Pozole Bomb 2-Pack,1729597409638126362,202,3645.88,2715.43
TikTok,2025-12-23,Tinga Bomb 2-Pack,850063346283,14,199.93,146.22
TikTok,2025-12-23,Variety Pack,850063346511,7,349.93,215.85
TikTok,2025-12-24,Birria Bomb 2-Pack,1729443667774378778,466,8816.31,6262.48
TikTok,2025-12-24,Brine Bomb,85006334629,2,39.98,31.94
TikTok,2025-12-24,Pozole Bomb 2-Pack,1729597409638126362,156,3058.59,2288.69
TikTok,2025-12-24,Tinga Bomb 2-Pack,850063346283,17,314.88,214.53
TikTok,2025-12-24,Variety Pack,850063346511,4,199.96,143.78
TikTok,2025-12-25,Birria Bomb 2-Pack,1729443667774378778,709,13309.16,9568.01
TikTok,2025-12-25,Brine Bomb,85006334629,7,139.93,111.79
TikTok,2025-12-25,Pozole Bomb 2-Pack,1729597409638126362,284,4355.51,3328.6
TikTok,2025-12-25,Tinga Bomb 2-Pack,850063346283,32,482.32,347.78
TikTok,2025-12-25,Variety Pack,850063346511,7,349.93,279.58
TikTok,2025-12-26,Birria Bomb 2-Pack,1729443667774378778,919,17699.75,12526.92
TikTok,2025-12-26,Brine Bomb,85006334629,14,239.88,176.54
TikTok,2025-12-26,Pozole Bomb 2-Pack,1729597409638126362,345,6332.14,4797.24
TikTok,2025-12-26,Tinga Bomb 2-Pack,850063346283,31,472.31,307.23
TikTok,2025-12-26,Variety Pack,850063346511,26,1349.73,859.73
TikTok,2025-12-27,Birria Bomb 2-Pack,1729443667774378778,949,18306.63,13394.84
TikTok,2025-12-27,Brine Bomb,85006334629,9,179.91,116.86
TikTok,2025-12-27,Pozole Bomb 2-Pack,1729597409638126362,261,4907.71,3616.87
TikTok,2025-12-27,Tinga Bomb 2-Pack,850063346283,21,234.89,143.11
TikTok,2025-12-27,Variety Pack,850063346511,6,299.94,231.73
TikTok,2025-12-28,Birria Bomb 2-Pack,1729443667774378778,993,19101.15,14102.2
TikTok,2025-12-28,Brine Bomb,85006334629,6,119.94,103.86
TikTok,2025-12-28,Pozole Bomb 2-Pack,1729597409638126362,280,4350.49,3320.69
TikTok,2025-12-28,Tinga Bomb 2-Pack,850063346283,32,567.27,419.73
TikTok,2025-12-28,Variety Pack,850063346511,13,649.87,504.44
TikTok,2025-12-29,Birria Bomb 2-Pack,1729443667774378778,817,15210.77,10394.21
TikTok,2025-12-29,Brine Bomb,85006334629,16,299.85,205.3
TikTok,2025-12-29,Pozole Bomb 2-Pack,1729597409638126362,290,4890.37,3411.64
TikTok,2025-12-29,Tinga Bomb 2-Pack,850063346283,39,589.78,382.35
TikTok,2025-12-29,Variety Pack,850063346511,39,2299.54,1319.52
TikTok,2025-12-30,Birria Bomb 2-Pack,1729443667774378778,695,13429.16,9248.27
TikTok,2025-12-30,Brine Bomb,85006334629,15,239.88,189.67
TikTok,2025-12-30,Pozole Bomb 2-Pack,1729597409638126362,247,4155.61,3113.67
TikTok,2025-12-30,Tinga Bomb 2-Pack,850063346283,42,527.29,323.57
TikTok,2025-12-30,Variety Pack,850063346511,24,1349.73,825.82
TikTok,2025-12-31,Birria Bomb 2-Pack,1729443667774378778,559,10687.98,7569.69
TikTok,2025-12-31,Brine Bomb,85006334629,12,219.89,153.85
TikTok,2025-12-31,Pozole Bomb 2-Pack,1729597409638126362,182,3490.98,2577.78
TikTok,2025-12-31,Tinga Bomb 2-Pack,850063346283,22,334.87,232.85
TikTok,2025-12-31,Variety Pack,850063346511,24,1199.76,744.89
TikTok,2026-01-01,Birria Bomb 2-Pack,1729443667774378778,323,5767.31,5168.28
TikTok,2026-01-01,Brine Bomb,85006334629,2,39.98,39.98
TikTok,2026-01-01,Pozole Bomb 2-Pack,1729597409638126362,174,2004.08,1828.26
TikTok,2026-01-01,Tinga Bomb 2-Pack,850063346283,18,134.94,127.94
TikTok,2026-01-01,Variety Pack,850063346511,3,149.97,149.97
TikTok,2026-01-02,Birria Bomb 2-Pack,1729443667774378778,611,11522.27,8978.4
TikTok,2026-01-02,Brine Bomb,85006334629,11,179.91,149.93
TikTok,2026-01-02,Pozole Bomb 2-Pack,1729597409638126362,156,2676.29,2168.98
TikTok,2026-01-02,Tinga Bomb 2-Pack,850063346283,34,419.82,296.23
TikTok,2026-01-02,Variety Pack,850063346511,58,2999.4,1883.9
TikTok,2026-01-03,Birria Bomb 2-Pack,1729443667774378778,510,9493.3,7706.15
TikTok,2026-01-03,Brine Bomb,85006334629,2,59.97,35.98
TikTok,2026-01-03,Pozole Bomb 2-Pack,1729597409638126362,94,1756.75,1476.37
TikTok,2026-01-03,Tinga Bomb 2-Pack,850063346283,18,244.9,197.53
TikTok,2026-01-03,Variety Pack,850063346511,8,399.92,359.92
TikTok,2026-01-04,Birria Bomb 2-Pack,1729443667774378778,515,10010.42,8138.37
TikTok,2026-01-04,Brine Bomb,85006334629,3,59.97,50.37
TikTok,2026-01-04,Pozole Bomb 2-Pack,1729597409638126362,98,1881.65,1573.49
TikTok,2026-01-04,Tinga Bomb 2-Pack,850063346283,25,292.4,237.45
TikTok,2026-01-04,Variety Pack,850063346511,8,399.92,332.93
TikTok,2026-01-05,Birria Bomb 2-Pack,1729443667774378778,333,5724.9,4711.42
TikTok,2026-01-05,Brine Bomb,85006334629,4,79.96,71.96
TikTok,2026-01-05,Pozole Bomb 2-Pack,1729597409638126362,71,1269.47,1085.72
TikTok,2026-01-05,Tinga Bomb 2-Pack,850063346283,16,57.48,37.39
TikTok,2026-01-05,Variety Pack,850063346511,6,299.94,261.94
TikTok,2026-01-06,Birria Bomb 2-Pack,1729443667774378778,595,9540.85,7502.02
TikTok,2026-01-06,Brine Bomb,85006334629,2,0,0
TikTok,2026-01-06,Pozole Bomb 2-Pack,1729597409638126362,136,1941.65,1437.24
TikTok,2026-01-06,Tinga Bomb 2-Pack,850063346283,29,272.38,188.82
TikTok,2026-01-06,Variety Pack,850063346511,25,699.86,500.94
TikTok,2026-01-07,Birria Bomb 2-Pack,1729443667774378778,469,8146.36,6604.03
TikTok,2026-01-07,Brine Bomb,85006334629,4,79.96,71.96
TikTok,2026-01-07,Pozole Bomb 2-Pack,1729597409638126362,110,1216.96,1041.38
TikTok,2026-01-07,Tinga Bomb 2-Pack,850063346283,23,252.39,211.78
TikTok,2026-01-07,Variety Pack,850063346511,17,349.93,277.44
TikTok,2026-01-08,Birria Bomb 2-Pack,1729443667774378778,575,10150.53,8145.6
TikTok,2026-01-08,Brine Bomb,85006334629,4,59.97,30.99
TikTok,2026-01-08,Pozole Bomb 2-Pack,1729597409638126362,122,2079.11,1656
TikTok,2026-01-08,Tinga Bomb 2-Pack,850063346283,21,349.87,223.07
TikTok,2026-01-08,Variety Pack,850063346511,34,1149.77,790.44
TikTok,2026-01-09,Birria Bomb 2-Pack,1729443667774378778,550,9430.83,7687.54
TikTok,2026-01-09,Brine Bomb,85006334629,6,99.95,73.97
TikTok,2026-01-09,Pozole Bomb 2-Pack,1729597409638126362,141,1659.29,1352.94
TikTok,2026-01-09,Tinga Bomb 2-Pack,850063346283,33,684.74,433.32
TikTok,2026-01-09,Variety Pack,850063346511,48,2299.54,1366.97
TikTok,2026-01-10,Birria Bomb 2-Pack,1729443667774378778,635,11572.41,9091.38
TikTok,2026-01-10,Brine Bomb,85006334629,6,59.97,51.98
TikTok,2026-01-10,Pozole Bomb 2-Pack,1729597409638126362,175,2686.39,2079.84
TikTok,2026-01-10,Tinga Bomb 2-Pack,850063346283,36,609.74,457.98
TikTok,2026-01-10,Variety Pack,850063346511,38,1549.69,1071.42
TikTok,2026-01-11,Birria Bomb 2-Pack,1729443667774378778,463,9103.45,7452.39
TikTok,2026-01-11,Brine Bomb,85006334629,3,59.97,56.97
TikTok,2026-01-11,Pozole Bomb 2-Pack,1729597409638126362,120,1269.47,1118.26
TikTok,2026-01-11,Tinga Bomb 2-Pack,850063346283,12,212.41,169.98
TikTok,2026-01-11,Variety Pack,850063346511,13,299.94,276.39
TikTok,2026-01-12,Birria Bomb 2-Pack,1729443667774378778,560,11214.93,8112.25
TikTok,2026-01-12,Brine Bomb,85006334629,5,59.97,36
TikTok,2026-01-12,Pozole Bomb 2-Pack,1729597409638126362,114,1814.22,1228.36
TikTok,2026-01-12,Tinga Bomb 2-Pack,850063346283,27,459.8,316.57
TikTok,2026-01-12,Variety Pack,850063346511,15,549.89,398.96
TikTok,2026-01-13,Birria Bomb 2-Pack,1729443667774378778,475,9000.82,6970.88
TikTok,2026-01-13,Brine Bomb,85006334629,13,199.9,142.95
TikTok,2026-01-13,Pozole Bomb 2-Pack,1729597409638126362,113,1554.38,1132.77
TikTok,2026-01-13,Tinga Bomb 2-Pack,850063346283,30,469.81,340.67
TikTok,2026-01-13,Variety Pack,850063346511,32,1399.72,857.97
TikTok,2026-01-14,Birria Bomb 2-Pack,1729443667774378778,465,8708.49,7082.57
TikTok,2026-01-14,Brine Bomb,85006334629,4,39.98,0
TikTok,2026-01-14,Pozole Bomb 2-Pack,1729597409638126362,114,1554.38,1054.04
TikTok,2026-01-14,Tinga Bomb 2-Pack,850063346283,30,527.29,315.26
TikTok,2026-01-14,Variety Pack,850063346511,22,1049.79,552.48
TikTok,2026-01-15,Birria Bomb 2-Pack,1729443667774378778,522,10022.87,7777.91
TikTok,2026-01-15,Brine Bomb,85006334629,1,19.99,0
TikTok,2026-01-15,Pozole Bomb 2-Pack,1729597409638126362,114,1324.42,962.25
TikTok,2026-01-15,Tinga Bomb 2-Pack,850063346283,18,337.37,246.09
TikTok,2026-01-15,Variety Pack,850063346511,10,299.94,189.98
TikTok,2026-01-16,Birria Bomb 2-Pack,1729443667774378778,410,7239.18,6029.05
TikTok,2026-01-16,Brine Bomb,85006334629,5,99.95,87.96
TikTok,2026-01-16,Pozole Bomb 2-Pack,1729597409638126362,66,952.1,789.53
TikTok,2026-01-16,Tinga Bomb 2-Pack,850063346283,25,354.86,278.05
TikTok,2026-01-16,Variety Pack,850063346511,11,549.89,362.49
TikTok,2026-01-17,Birria Bomb 2-Pack,1729443667774378778,691,9033.32,7418.61
TikTok,2026-01-17,Pozole Bomb 2-Pack,1729597409638126362,106,1097.02,958.6
TikTok,2026-01-17,Tinga Bomb 2-Pack,850063346283,23,324.86,206.34
TikTok,2026-01-17,Variety Pack,850063346511,12,249.95,189.96
TikTok,2026-01-18,Birria Bomb 2-Pack,1729443667774378778,495,8453.61,7135.96
TikTok,2026-01-18,Pozole Bomb 2-Pack,1729597409638126362,94,1004.55,874.99
TikTok,2026-01-18,Tinga Bomb 2-Pack,850063346283,25,317.38,297.7
TikTok,2026-01-18,Variety Pack,850063346511,10,199.96,189.96
TikTok,2026-01-19,Birria Bomb 2-Pack,1729443667774378778,468,8696.25,7136.49
TikTok,2026-01-19,Brine Bomb,85006334629,2,39.98,30.99
TikTok,2026-01-19,Pozole Bomb 2-Pack,1729597409638126362,94,1154.49,908.84
TikTok,2026-01-19,Tinga Bomb 2-Pack,850063346283,23,339.86,249.59
TikTok,2026-01-19,Variety Pack,850063346511,21,899.82,602.46
TikTok,2026-01-20,Birria Bomb 2-Pack,1729443667774378778,347,6357.18,5122.09
TikTok,2026-01-20,Brine Bomb,85006334629,9,119.94,89.98
TikTok,2026-01-20,Pozole Bomb 2-Pack,1729597409638126362,100,1276.93,977.66
TikTok,2026-01-20,Tinga Bomb 2-Pack,850063346283,30,457.31,322.29
TikTok,2026-01-20,Variety Pack,850063346511,19,849.83,523.47
TikTok,2026-01-21,Birria Bomb 2-Pack,1729443667774378778,342,6534.69,5237.02
TikTok,2026-01-21,Brine Bomb,85006334629,5,39.98,37.98
TikTok,2026-01-21,Pozole Bomb 2-Pack,1729597409638126362,101,1109.52,910.42
TikTok,2026-01-21,Tinga Bomb 2-Pack,850063346283,27,342.39,268.35
TikTok,2026-01-21,Variety Pack,850063346511,15,449.91,272.49
TikTok,2026-01-22,Birria Bomb 2-Pack,1729443667774378778,695,13224.15,9787.06
TikTok,2026-01-22,Brine Bomb,85006334629,3,0,0
TikTok,2026-01-22,Pozole Bomb 2-Pack,1729597409638126362,156,2703.82,1943.34
TikTok,2026-01-22,Tinga Bomb 2-Pack,850063346283,29,394.84,259.74
TikTok,2026-01-22,Variety Pack,850063346511,18,799.84,536.47
TikTok,2026-01-23,Birria Bomb 2-Pack,1729443667774378778,604,11864.89,8397.43
TikTok,2026-01-23,Brine Bomb,85006334629,2,39.98,32.32
TikTok,2026-01-23,Pozole Bomb 2-Pack,1729597409638126362,125,2229.08,1615.09
TikTok,2026-01-23,Tinga Bomb 2-Pack,850063346283,22,364.87,273.99
TikTok,2026-01-23,Variety Pack,850063346511,11,549.89,387.63
TikTok,2026-01-24,Birria Bomb 2-Pack,1729443667774378778,658,12474.57,8766.81
TikTok,2026-01-24,Pozole Bomb 2-Pack,1729597409638126362,122,2079.14,1552.66
TikTok,2026-01-24,Tinga Bomb 2-Pack,850063346283,68,344.88,227.6
TikTok,2026-01-24,Variety Pack,850063346511,10,449.91,320.67
TikTok,2026-01-25,Birria Bomb 2-Pack,1729443667774378778,304,5949.84,4365.48
TikTok,2026-01-25,Brine Bomb,85006334629,1,19.99,16.16
TikTok,2026-01-25,Pozole Bomb 2-Pack,1729597409638126362,80,914.64,672.91
TikTok,2026-01-25,Tinga Bomb 2-Pack,850063346283,51,167.44,131.31
TikTok,2026-01-25,Variety Pack,850063346511,6,299.94,230.59
TikTok,2026-01-26,Birria Bomb 2-Pack,1729443667774378778,420,8263.81,6096.96
TikTok,2026-01-26,Brine Bomb,85006334629,1,19.99,16.16
TikTok,2026-01-26,Pozole Bomb 2-Pack,1729597409638126362,45,867.12,676.44
TikTok,2026-01-26,Tinga Bomb 2-Pack,850063346283,14,149.94,115.47
TikTok,2026-01-26,Variety Pack,850063346511,8,449.91,292.85
TikTok,2026-01-27,Birria Bomb 2-Pack,1729443667774378778,424,7506.59,5438.13
TikTok,2026-01-27,Brine Bomb,85006334629,1,19.99,16.16
TikTok,2026-01-27,Pozole Bomb 2-Pack,1729597409638126362,68,854.64,665.99
TikTok,2026-01-27,Tinga Bomb 2-Pack,850063346283,69,149.94,118.73
TikTok,2026-01-28,Birria Bomb 2-Pack,1729443667774378778,366,6102.3,4608.81
TikTok,2026-01-28,Brine Bomb,85006334629,1,19.99,16.16
TikTok,2026-01-28,Pozole Bomb 2-Pack,1729597409638126362,135,1067.05,805.75
TikTok,2026-01-28,Tinga Bomb 2-Pack,850063346283,73,302.38,208.84
TikTok,2026-01-28,Variety Pack,850063346511,2,99.98,78.98
TikTok,2026-01-29,Birria Bomb 2-Pack,1729443667774378778,628,11782.29,8243.25
TikTok,2026-01-29,Brine Bomb,85006334629,5,39.98,24
TikTok,2026-01-29,Pozole Bomb 2-Pack,1729597409638126362,116,1674.23,1135.93
TikTok,2026-01-29,Tinga Bomb 2-Pack,850063346283,48,407.35,261.45
TikTok,2026-01-29,Variety Pack,850063346511,15,749.85,526.35
TikTok,2026-01-30,Birria Bomb 2-Pack,1729443667774378778,762,14181.12,10418.82
TikTok,2026-01-30,Brine Bomb,85006334629,4,39.98,26
TikTok,2026-01-30,Pozole Bomb 2-Pack,1729597409638126362,110,1654.27,1124.04
TikTok,2026-01-30,Tinga Bomb 2-Pack,850063346283,58,402.33,225.51
TikTok,2026-01-30,Variety Pack,850063346511,7,349.93,249.8
TikTok,2026-01-31,Birria Bomb 2-Pack,1729443667774378778,703,13613.79,9859.74
TikTok,2026-01-31,Brine Bomb,85006334629,2,19.99,19.99
TikTok,2026-01-31,Pozole Bomb 2-Pack,1729597409638126362,136,2249.04,1660.08
TikTok,2026-01-31,Tinga Bomb 2-Pack,850063346283,38,549.77,404.35
TikTok,2026-01-31,Variety Pack,850063346511,15,749.85,519.38
TikTok,2026-02-01,Birria Bomb 2-Pack,1729443667774378778,369,6547.04,6098.21
TikTok,2026-02-01,Brine Bomb,85006334629,1,19.99,16.03
TikTok,2026-02-01,Pozole Bomb 2-Pack,1729597409638126362,67,969.56,930.66
TikTok,2026-02-01,Tinga Bomb 2-Pack,850063346283,30,144.95,136.99
TikTok,2026-02-01,Variety Pack,850063346511,1,49.99,49.99
TikTok,2026-02-02,Birria Bomb 2-Pack,1729443667774378778,432,8383.69,6236.24
TikTok,2026-02-02,Brine Bomb,85006334629,5,59.97,51.98
TikTok,2026-02-02,Pozole Bomb 2-Pack,1729597409638126362,67,1122.03,852.53
TikTok,2026-02-02,Tinga Bomb 2-Pack,850063346283,56,489.83,304.31
TikTok,2026-02-02,Variety Pack,850063346511,14,749.85,496.46
TikTok,2026-02-03,Birria Bomb 2-Pack,1729443667774378778,291,5152.7,4281.03
TikTok,2026-02-03,Brine Bomb,85006334629,5,19.99,19.99
TikTok,2026-02-03,Pozole Bomb 2-Pack,1729597409638126362,62,859.63,611.18
TikTok,2026-02-03,Tinga Bomb 2-Pack,850063346283,42,229.9,205.42
TikTok,2026-02-03,Variety Pack,850063346511,14,849.83,488.97
TikTok,2026-02-04,Birria Bomb 2-Pack,1729443667774378778,329,5679.9,4740.63
TikTok,2026-02-04,Brine Bomb,85006334629,5,19.99,19.99
TikTok,2026-02-04,Pozole Bomb 2-Pack,1729597409638126362,61,749.67,590.66
TikTok,2026-02-04,Tinga Bomb 2-Pack,850063346283,44,602.23,339.34
TikTok,2026-02-04,Variety Pack,850063346511,8,399.92,289.97
TikTok,2026-02-05,Birria Bomb 2-Pack,1729443667774378778,347,6102.33,4949.48
TikTok,2026-02-05,Brine Bomb,85006334629,3,19.99,17.99
TikTok,2026-02-05,Pozole Bomb 2-Pack,1729597409638126362,64,679.72,540.74
TikTok,2026-02-05,Tinga Bomb 2-Pack,850063346283,26,249.89,175.14
TikTok,2026-02-05,Variety Pack,850063346511,4,199.96,125
TikTok,2026-02-06,Birria Bomb 2-Pack,1729443667774378778,393,7381.75,5572.54
TikTok,2026-02-06,Brine Bomb,85006334629,7,59.97,53.97
TikTok,2026-02-06,Pozole Bomb 2-Pack,1729597409638126362,83,1176.98,791.85
TikTok,2026-02-06,Tinga Bomb 2-Pack,850063346283,43,557.26,365.78
TikTok,2026-02-06,Variety Pack,850063346511,3,149.97,119.98
TikTok,2026-02-07,Birria Bomb 2-Pack,1729443667774378778,383,7074.39,5719.82
TikTok,2026-02-07,Brine Bomb,85006334629,5,99.95,57.99
TikTok,2026-02-07,Pozole Bomb 2-Pack,1729597409638126362,64,842.14,631.31
TikTok,2026-02-07,Tinga Bomb 2-Pack,850063346283,27,289.87,212.63
TikTok,2026-02-07,Variety Pack,850063346511,8,449.91,344.94
TikTok,2026-02-08,Birria Bomb 2-Pack,1729443667774378778,259,4503.01,3557.06
TikTok,2026-02-08,Pozole Bomb 2-Pack,1729597409638126362,49,524.76,419.76
TikTok,2026-02-08,Tinga Bomb 2-Pack,850063346283,22,154.93,111.99
TikTok,2026-02-08,Variety Pack,850063346511,4,199.96,161.96
TikTok,2026-02-09,Birria Bomb 2-Pack,1729443667774378778,376,6981.8,5419.51
TikTok,2026-02-09,Brine Bomb,85006334629,2,39.98,35.98
TikTok,2026-02-09,Pozole Bomb 2-Pack,1729597409638126362,46,747.18,613.29
TikTok,2026-02-09,Tinga Bomb 2-Pack,850063346283,21,147.45,123.84
TikTok,2026-02-09,Variety Pack,850063346511,1,49.99,44.99
TikTok,2026-02-10,Birria Bomb 2-Pack,1729443667774378778,383,7371.56,5346.85
TikTok,2026-02-10,Brine Bomb,85006334629,6,59.97,36
TikTok,2026-02-10,Pozole Bomb 2-Pack,1729597409638126362,76,922.1,678.08
TikTok,2026-02-10,Tinga Bomb 2-Pack,850063346283,33,277.4,155.68
TikTok,2026-02-10,Variety Pack,850063346511,5,249.95,163.99
TikTok,2026-02-11,Birria Bomb 2-Pack,1729443667774378778,469,8538.59,6577
TikTok,2026-02-11,Brine Bomb,85006334629,7,99.95,73.98
TikTok,2026-02-11,Pozole Bomb 2-Pack,1729597409638126362,52,982.07,762.17
TikTok,2026-02-11,Tinga Bomb 2-Pack,850063346283,51,279.89,215.73
TikTok,2026-02-11,Variety Pack,850063346511,8,399.92,282.47
TikTok,2026-02-12,Birria Bomb 2-Pack,1729443667774378778,476,9323.19,7177.46
TikTok,2026-02-12,Brine Bomb,85006334629,1,19.99,17.99
TikTok,2026-02-12,Pozole Bomb 2-Pack,1729597409638126362,74,1411.87,1090.29
TikTok,2026-02-12,Tinga Bomb 2-Pack,850063346283,17,144.95,91.76
TikTok,2026-02-12,Variety Pack,850063346511,16,949.81,494.98
TikTok,2026-02-13,Birria Bomb 2-Pack,1729443667774378778,531,10087.89,7442.46
TikTok,2026-02-13,Brine Bomb,85006334629,6,39.98,35.98
TikTok,2026-02-13,Pozole Bomb 2-Pack,1729597409638126362,72,982.07,690.11
TikTok,2026-02-13,Tinga Bomb 2-Pack,850063346283,30,174.92,99.59
TikTok,2026-02-13,Variety Pack,850063346511,40,949.81,582.99
TikTok,2026-02-14,Birria Bomb 2-Pack,1729443667774378778,464,9050.87,6857.89
TikTok,2026-02-14,Brine Bomb,85006334629,4,39.98,35.98
TikTok,2026-02-14,Pozole Bomb 2-Pack,1729597409638126362,50,784.63,647.85
TikTok,2026-02-14,Tinga Bomb 2-Pack,850063346283,25,264.89,190.28
TikTok,2026-02-14,Variety Pack,850063346511,25,449.91,314.99
TikTok,2026-02-15,Birria Bomb 2-Pack,1729443667774378778,362,6756.95,5529.18
TikTok,2026-02-15,Pozole Bomb 2-Pack,1729597409638126362,47,767.17,664.48
TikTok,2026-02-15,Tinga Bomb 2-Pack,850063346283,12,52.49,44.09
TikTok,2026-02-15,Variety Pack,850063346511,4,99.98,89.98
TikTok,2026-02-16,Birria Bomb 2-Pack,1729443667774378778,375,7456.51,5562.22
TikTok,2026-02-16,Pozole Bomb 2-Pack,1729597409638126362,50,817.13,648.18
TikTok,2026-02-16,Tinga Bomb 2-Pack,850063346283,18,297.36,170.15
TikTok,2026-02-16,Variety Pack,850063346511,7,49.99,49.99
TikTok,2026-02-17,Birria Bomb 2-Pack,1729443667774378778,395,6884.26,5532.31
TikTok,2026-02-17,Brine Bomb,85006334629,5,39.98,22.4
TikTok,2026-02-17,Pozole Bomb 2-Pack,1729597409638126362,66,1047,759.85
TikTok,2026-02-17,Tinga Bomb 2-Pack,850063346283,36,319.87,209.06
TikTok,2026-02-17,Variety Pack,850063346511,23,549.89,384.98
TikTok,2026-02-18,Birria Bomb 2-Pack,1729443667774378778,298,5190.13,4028.2
